controller,speed_kmh,target_force_N,mean_force_N,std_force_N,cv_percent,min_force_N,max_force_N,contact_loss_percent,NoC,ATR_percent,effort_N2s,mechanical_work_J,signed_mechanical_work_J,trial,scenario_seed,measurement_noise_std_N,actuator_delay_s,actuator_time_constant_s,irregularity_scale,mass_scale_1,mass_scale_2,mass_scale_3,stiffness_scale_1,stiffness_scale_2,stiffness_scale_3,damping_scale_3,contact_stiffness_scale
T-APIC,300.0,157.3,166.25991558013936,97.28695376817863,58.514978447276484,85.30654072353911,458.86825669725044,0.0,8,27.594936708860757,23.142460228424998,0.6236401496991474,-0.12987889656334298,185,1995764633,2.0,0.005,0.015,0.8922553079620088,0.9102891010284517,0.9189571670118082,1.0909839128963683,1.0910310416843287,1.0947916727318074,0.9120905068799757,1.08012911479162,1.084062505687975
E-APIC,300.0,157.3,166.36973251472563,95.79607649202171,57.5802311177862,85.30654072353911,460.40770210067143,0.0,6,18.73417721518987,23.701357120448414,0.5583728693247294,-0.1510156314504904,185,1995764633,2.0,0.005,0.015,0.8922553079620088,0.9102891010284517,0.9189571670118082,1.0909839128963683,1.0910310416843287,1.0947916727318074,0.9120905068799757,1.08012911479162,1.084062505687975
ME-APIC,300.0,157.3,166.1245484359521,97.62804615909643,58.76798286481789,84.75403688394073,457.57775934230955,0.0,7,22.658227848101262,13.932324636651416,0.43223792124742155,-0.07503707640028459,185,1995764633,2.0,0.005,0.015,0.8922553079620088,0.9102891010284517,0.9189571670118082,1.0909839128963683,1.0910310416843287,1.0947916727318074,0.9120905068799757,1.08012911479162,1.084062505687975
Passive,350.0,188.825,189.8324297721893,163.25083739990544,85.99733859795008,95.11986752645753,981.695165226253,0.0,0,0.0,0.0,0.0,0.0,185,1995764633,2.0,0.005,0.015,0.8922553079620088,0.9102891010284517,0.9189571670118082,1.0909839128963683,1.0910310416843287,1.0947916727318074,0.9120905068799757,1.08012911479162,1.084062505687975
Continuous,350.0,188.825,188.9187973804831,161.59524208013534,85.53687844766552,90.321921017954,992.9603279661292,0.0,1,99.99999999999999,133.11712621547298,2.8449072474195094,-1.1141289927497842,185,1995764633,2.0,0.005,0.015,0.8922553079620088,0.9102891010284517,0.9189571670118082,1.0909839128963683,1.0910310416843287,1.0947916727318074,0.9120905068799757,1.08012911479162,1.084062505687975
T-APIC,350.0,188.825,191.03754165670867,163.15491927700683,85.40463715252028,99.15697429869543,969.8444499173025,0.0,7,26.923076923076923,23.43939246993324,0.8701146463756262,-0.1366689552557976,185,1995764633,2.0,0.005,0.015,0.8922553079620088,0.9102891010284517,0.9189571670118082,1.0909839128963683,1.0910310416843287,1.0947916727318074,0.9120905068799757,1.08012911479162,1.084062505687975
E-APIC,350.0,188.825,193.64220456290332,166.246281649931,85.85229755320569,99.15697429869543,981.9267715707218,0.0,5,16.420118343195266,30.355486897290138,0.8882167942181586,0.34085607720251904,185,1995764633,2.0,0.005,0.015,0.8922553079620088,0.9102891010284517,0.9189571670118082,1.0909839128963683,1.0910310416843287,1.0947916727318074,0.9120905068799757,1.08012911479162,1.084062505687975
ME-APIC,350.0,188.825,189.61022331133307,162.03523385646412,85.45701335439502,98.56775164410953,969.508540733005,0.0,7,22.928994082840234,25.410715272901598,0.8143938083472017,-0.448699124262117,185,1995764633,2.0,0.005,0.015,0.8922553079620088,0.9102891010284517,0.9189571670118082,1.0909839128963683,1.0910310416843287,1.0947916727318074,0.9120905068799757,1.08012911479162,1.084062505687975
Passive,300.0,157.3,166.29929732031025,99.79170742802602,60.00729349794937,79.97633559688542,459.3705532922293,0.0,0,0.0,0.0,0.0,0.0,186,2013681657,2.0,0.005,0.015,0.9159729652656772,1.0103920675197693,1.0570718545725826,1.0493181911675014,0.987971510996719,1.0876361089204771,0.9954890878138136,1.0464712515230818,0.9900323306083074
Continuous,300.0,157.3,164.43977450771027,95.24737487355813,57.922345830687185,85.38448128802547,461.9035449850971,0.0,1,100.0,74.86593112832739,1.656698801891271,-0.5206040466471937,186,2013681657,2.0,0.005,0.015,0.9159729652656772,1.0103920675197693,1.0570718545725826,1.0493181911675014,0.987971510996719,1.0876361089204771,0.9954890878138136,1.0464712515230818,0.9900323306083074
T-APIC,300.0,157.3,166.57298548327105,98.52007135706285,59.14528761745537,84.593972185665,462.24480439799913,0.0,8,27.594936708860757,22.377279233427544,0.6149640844225912,-0.16671594256617597,186,2013681657,2.0,0.005,0.015,0.9159729652656772,1.0103920675197693,1.0570718545725826,1.0493181911675014,0.987971510996719,1.0876361089204771,0.9954890878138136,1.0464712515230818,0.9900323306083074
E-APIC,300.0,157.3,166.4717493057466,97.72591690974723,58.704204958080375,84.593972185665,460.5014053574813,0.0,6,18.73417721518987,20.209849123678943,0.49066744222665326,-0.20094421818121858,186,2013681657,2.0,0.005,0.015,0.9159729652656772,1.0103920675197693,1.0570718545725826,1.0493181911675014,0.987971510996719,1.0876361089204771,0.9954890878138136,1.0464712515230818,0.9900323306083074
ME-APIC,300.0,157.3,166.39907525344316,98.70251296597652,59.31674368721239,83.98878020932143,460.1664295501639,0.0,7,22.78481012658228,14.958790658566429,0.4825065973801816,-0.07964397495775391,186,2013681657,2.0,0.005,0.015,0.9159729652656772,1.0103920675197693,1.0570718545725826,1.0493181911675014,0.987971510996719,1.0876361089204771,0.9954890878138136,1.0464712515230818,0.9900323306083074
Passive,350.0,188.825,191.38598255566288,169.3218738260812,88.47140817997759,93.11775282516366,1017.8252545508532,0.0,0,0.0,0.0,0.0,0.0,186,2013681657,2.0,0.005,0.015,0.9159729652656772,1.0103920675197693,1.0570718545725826,1.0493181911675014,0.987971510996719,1.0876361089204771,0.9954890878138136,1.0464712515230818,0.9900323306083074
Continuous,350.0,188.825,190.71470740415697,167.71253479288873,87.9389623777034,91.96601287803911,1005.9056868959772,0.0,1,99.99999999999999,130.50986284441157,2.8241637453137503,-1.1362939704266646,186,2013681657,2.0,0.005,0.015,0.9159729652656772,1.0103920675197693,1.0570718545725826,1.0493181911675014,0.987971510996719,1.0876361089204771,0.9954890878138136,1.0464712515230818,0.9900323306083074
T-APIC,350.0,188.825,192.69516616388674,169.38895967710175,87.90514212122834,99.56056235503023,995.4152578702475,0.0,7,26.923076923076923,21.642525218637306,0.8477874603315334,-0.1257864585149126,186,2013681657,2.0,0.005,0.015,0.9159729652656772,1.0103920675197693,1.0570718545725826,1.0493181911675014,0.987971510996719,1.0876361089204771,0.9954890878138136,1.0464712515230818,0.9900323306083074
E-APIC,350.0,188.825,194.13341679979973,172.36844221422518,88.78865115323256,99.56056235503023,1009.2966983132533,0.0,6,21.89349112426035,33.57815915010232,0.7555907854311449,0.043463534423961246,186,2013681657,2.0,0.005,0.015,0.9159729652656772,1.0103920675197693,1.0570718545725826,1.0493181911675014,0.987971510996719,1.0876361089204771,0.9954890878138136,1.0464712515230818,0.9900323306083074
ME-APIC,350.0,188.825,191.10371999526993,168.2471397140809,88.03969892278667,98.5171816526306,997.0343940822966,0.0,7,22.928994082840234,24.206306427989002,0.814300035719173,-0.4957072701106851,186,2013681657,2.0,0.005,0.015,0.9159729652656772,1.0103920675197693,1.0570718545725826,1.0493181911675014,0.987971510996719,1.0876361089204771,0.9954890878138136,1.0464712515230818,0.9900323306083074
Passive,300.0,157.3,168.07466763252233,100.01802313247362,59.5080891970898,82.56091546657665,470.0134013554755,0.0,0,0.0,0.0,0.0,0.0,187,672531211,2.0,0.005,0.015,0.9290930253771742,1.099732877958978,0.9907204616140534,1.0753237611721027,0.9245019148059652,1.0567424808115264,1.0569612124895786,0.941419277515129,0.901340670314203
Continuous,300.0,157.3,165.85840333633647,95.20645289419298,57.402248531916875,90.86264606797072,469.6049427889083,0.0,1,100.0,77.83002458861775,1.7372528296063734,-0.5492598908041904,187,672531211,2.0,0.005,0.015,0.9290930253771742,1.099732877958978,0.9907204616140534,1.0753237611721027,0.9245019148059652,1.0567424808115264,1.0569612124895786,0.941419277515129,0.901340670314203
T-APIC,300.0,157.3,168.1997433503168,98.7023786285477,58.68164639405902,88.3272259336229,474.98597247526396,0.0,8,27.594936708860757,21.59766099379721,0.62049091043117,-0.2149528530489374,187,672531211,2.0,0.005,0.015,0.9290930253771742,1.099732877958978,0.9907204616140534,1.0753237611721027,0.9245019148059652,1.0567424808115264,1.0569612124895786,0.941419277515129,0.901340670314203
E-APIC,300.0,157.3,169.23274115992078,98.84005247954029,58.40480500527901,88.32692270948654,478.41155052174025,0.0,6,18.73417721518987,15.515787162729044,0.4480579988665296,-0.004040804930982822,187,672531211,2.0,0.005,0.015,0.9290930253771742,1.099732877958978,0.9907204616140534,1.0753237611721027,0.9245019148059652,1.0567424808115264,1.0569612124895786,0.941419277515129,0.901340670314203
ME-APIC,300.0,157.3,168.07021081241376,98.77025682596664,58.76725943790594,87.18432623136799,473.4634864762308,0.0,7,22.78481012658228,16.348680549355652,0.5407941996358697,-0.0974841185091444,187,672531211,2.0,0.005,0.015,0.9290930253771742,1.099732877958978,0.9907204616140534,1.0753237611721027,0.9245019148059652,1.0567424808115264,1.0569612124895786,0.941419277515129,0.901340670314203
Passive,350.0,188.825,195.24250659953938,176.31975142176378,90.30807609093652,93.0516126862417,1051.0614204276471,0.0,0,0.0,0.0,0.0,0.0,187,672531211,2.0,0.005,0.015,0.9290930253771742,1.099732877958978,0.9907204616140534,1.0753237611721027,0.9245019148059652,1.0567424808115264,1.0569612124895786,0.941419277515129,0.901340670314203
Continuous,350.0,188.825,194.2779969505606,174.22593158899153,89.67867402572001,102.114001393723,1021.4872093913594,0.0,1,99.99999999999999,133.5961334961901,2.9234923900263694,-1.2555049534431466,187,672531211,2.0,0.005,0.015,0.9290930253771742,1.099732877958978,0.9907204616140534,1.0753237611721027,0.9245019148059652,1.0567424808115264,1.0569612124895786,0.941419277515129,0.901340670314203
T-APIC,350.0,188.825,196.48498649865635,176.45142934701602,89.80402650164962,100.46767863228906,1036.424919258589,0.0,7,26.923076923076923,22.33806320160175,0.8701598553740514,-0.17146176079796033,187,672531211,2.0,0.005,0.015,0.9290930253771742,1.099732877958978,0.9907204616140534,1.0753237611721027,0.9245019148059652,1.0567424808115264,1.0569612124895786,0.941419277515129,0.901340670314203
E-APIC,350.0,188.825,197.49291793254483,178.15446786688221,90.20802858750216,100.46767862729781,1041.4709108437976,0.0,6,21.89349112426035,43.98368343478132,1.057572042699717,-0.2972133800603413,187,672531211,2.0,0.005,0.015,0.9290930253771742,1.099732877958978,0.9907204616140534,1.0753237611721027,0.9245019148059652,1.0567424808115264,1.0569612124895786,0.941419277515129,0.901340670314203
ME-APIC,350.0,188.825,195.01882141271477,175.04989063058562,89.76051099197791,98.59967054721812,1034.5094364805336,0.0,7,23.076923076923073,26.276223896688492,0.8619131508070207,-0.503336910864482,187,672531211,2.0,0.005,0.015,0.9290930253771742,1.099732877958978,0.9907204616140534,1.0753237611721027,0.9245019148059652,1.0567424808115264,1.0569612124895786,0.941419277515129,0.901340670314203
Passive,300.0,157.3,167.531634454481,99.05269934187065,59.12477345810391,83.58722557944249,462.4905776162263,0.0,0,0.0,0.0,0.0,0.0,188,46304947,2.0,0.005,0.015,0.9184334359106633,0.9507170358788816,1.0251651713482794,1.0350909266962363,0.9800283849432954,1.0141497471826184,1.0339305716364162,0.9761972368083298,0.9269689711100317
Continuous,300.0,157.3,164.94722522929487,93.90792492366705,56.9321034610462,90.35420198388437,461.04834366972256,0.0,1,100.0,79.50711991855108,1.726805846473464,-0.604902142884726,188,46304947,2.0,0.005,0.015,0.9184334359106633,0.9507170358788816,1.0251651713482794,1.0350909266962363,0.9800283849432954,1.0141497471826184,1.0339305716364162,0.9761972368083298,0.9269689711100317
T-APIC,300.0,157.3,167.50682830739967,97.55753505743427,58.24093026130364,89.49664305020806,462.166907250834,0.0,8,27.594936708860757,22.888503514494676,0.6242269253936057,-0.2126449617530991,188,46304947,2.0,0.005,0.015,0.9184334359106633,0.9507170358788816,1.0251651713482794,1.0350909266962363,0.9800283849432954,1.0141497471826184,1.0339305716364162,0.9761972368083298,0.9269689711100317
E-APIC,300.0,157.3,168.57603489732173,97.54028944158169,57.861302468641334,89.49662917852322,459.37863703309904,0.0,6,18.73417721518987,16.367995390030227,0.44872032484628543,-0.001280336779039569,188,46304947,2.0,0.005,0.015,0.9184334359106633,0.9507170358788816,1.0251651713482794,1.0350909266962363,0.9800283849432954,1.0141497471826184,1.0339305716364162,0.9761972368083298,0.9269689711100317
ME-APIC,300.0,157.3,167.47928100848034,97.8401841563532,58.41927644255832,88.34168806830407,454.2657594343347,0.0,7,22.658227848101262,15.920452975811758,0.49793463548833583,-0.09249797895423165,188,46304947,2.0,0.005,0.015,0.9184334359106633,0.9507170358788816,1.0251651713482794,1.0350909266962363,0.9800283849432954,1.0141497471826184,1.0339305716364162,0.9761972368083298,0.9269689711100317
Passive,350.0,188.825,192.71902769375671,167.32229261798054,86.82188501068339,93.05207196940765,1012.3159734181164,0.0,0,0.0,0.0,0.0,0.0,188,46304947,2.0,0.005,0.015,0.9184334359106633,0.9507170358788816,1.0251651713482794,1.0350909266962363,0.9800283849432954,1.0141497471826184,1.0339305716364162,0.9761972368083298,0.9269689711100317
Continuous,350.0,188.825,191.25204860331516,164.7154804238646,86.1248188590694,101.04234478844577,990.9219595696479,0.0,1,99.99999999999999,136.76129141038678,2.899812655819862,-1.290957650193608,188,46304947,2.0,0.005,0.015,0.9184334359106633,0.9507170358788816,1.0251651713482794,1.0350909266962363,0.9800283849432954,1.0141497471826184,1.0339305716364162,0.9761972368083298,0.9269689711100317
T-APIC,350.0,188.825,193.66847206080107,166.8585010680341,86.15677053291867,100.1801399161529,988.2386121518156,0.0,7,26.923076923076923,22.381195133895115,0.8700851089208028,-0.1978869651805334,188,46304947,2.0,0.005,0.015,0.9184334359106633,0.9507170358788816,1.0251651713482794,1.0350909266962363,0.9800283849432954,1.0141497471826184,1.0339305716364162,0.9761972368083298,0.9269689711100317
E-APIC,350.0,188.825,195.25397798231606,170.15159893860059,87.14372977026416,100.1801399161529,1005.12673960047,0.0,6,21.89349112426035,34.30737277068288,0.7741980047722464,0.0009388713345243076,188,46304947,2.0,0.005,0.015,0.9184334359106633,0.9507170358788816,1.0251651713482794,1.0350909266962363,0.9800283849432954,1.0141497471826184,1.0339305716364162,0.9761972368083298,0.9269689711100317
ME-APIC,350.0,188.825,192.41867923583249,165.9757696958919,86.25761820788117,98.41420479498461,991.036353371367,0.0,7,23.076923076923073,26.727239592263135,0.8562315874292663,-0.4843542636533118,188,46304947,2.0,0.005,0.015,0.9184334359106633,0.9507170358788816,1.0251651713482794,1.0350909266962363,0.9800283849432954,1.0141497471826184,1.0339305716364162,0.9761972368083298,0.9269689711100317
Passive,300.0,157.3,166.53554464389154,99.11972144016418,59.51865810516016,81.66577316212788,463.46596251136964,0.0,0,0.0,0.0,0.0,0.0,189,317377316,2.0,0.005,0.015,1.1001768070376883,1.0409466279957216,0.9269786250942946,1.0682996193598675,1.049319077415143,0.9107822525822541,1.015359283525003,1.0483745915889624,1.0460639906325317
Continuous,300.0,157.3,163.4651065642332,93.98799666293239,57.49728406166,85.5410514808093,464.07299522697855,0.0,1,100.0,83.95114046780301,1.7961934536846553,-0.6300131492069033,189,317377316,2.0,0.005,0.015,1.1001768070376883,1.0409466279957216,0.9269786250942946,1.0682996193598675,1.049319077415143,0.9107822525822541,1.015359283525003,1.0483745915889624,1.0460639906325317
T-APIC,300.0,157.3,166.41548915082907,97.73496544435102,58.729488428670166,85.13355143144028,469.7961157126998,0.0,8,27.594936708860757,23.915901026871264,0.6264168814828192,-0.22305945331297278,189,317377316,2.0,0.005,0.015,1.1001768070376883,1.0409466279957216,0.9269786250942946,1.0682996193598675,1.049319077415143,0.9107822525822541,1.015359283525003,1.0483745915889624,1.0460639906325317
E-APIC,300.0,157.3,166.24876736027147,96.8931614925134,58.28203302256061,85.13355143144028,468.3543424651501,0.0,6,18.73417721518987,18.95599113238714,0.5247881840774746,-0.2698607242051307,189,317377316,2.0,0.005,0.015,1.1001768070376883,1.0409466279957216,0.9269786250942946,1.0682996193598675,1.049319077415143,0.9107822525822541,1.015359283525003,1.0483745915889624,1.0460639906325317
ME-APIC,300.0,157.3,166.31616731440144,97.85805411774663,58.83856975417027,84.7478486333761,467.5888201425742,0.0,7,22.78481012658228,17.175222258568198,0.5311986384301106,-0.08681105047542823,189,317377316,2.0,0.005,0.015,1.1001768070376883,1.0409466279957216,0.9269786250942946,1.0682996193598675,1.049319077415143,0.9107822525822541,1.015359283525003,1.0483745915889624,1.0460639906325317
Passive,350.0,188.825,192.56003111738778,172.67554000709458,89.67361451132541,97.24767218227642,1037.4373905443706,0.0,0,0.0,0.0,0.0,0.0,189,317377316,2.0,0.005,0.015,1.1001768070376883,1.0409466279957216,0.9269786250942946,1.0682996193598675,1.049319077415143,0.9107822525822541,1.015359283525003,1.0483745915889624,1.0460639906325317
Continuous,350.0,188.825,190.54213980444231,169.843927029713,89.13719936389276,90.24257480387521,1029.2911366828046,0.0,1,99.99999999999999,139.18987820450667,2.8834066353959797,-1.3907369844518684,189,317377316,2.0,0.005,0.015,1.1001768070376883,1.0409466279957216,0.9269786250942946,1.0682996193598675,1.049319077415143,0.9107822525822541,1.015359283525003,1.0483745915889624,1.0460639906325317
